,ls_ret,value,cumulative_ret,MKTRF,SMB,HML,RF,MOM,DATE,yyyymm,ls_sub_rf
198501,0.06171340681612493,26416825.75,2.2884858861885355,0.0799,0.0331,-0.0535,0.006500000000000001,-0.0682,1985-01-31,198501,0.05521340681612493
198502,0.03524850976342954,17372108.75,2.369151603291323,0.012199999999999999,0.0079,-0.001,0.0058,0.018799999999999997,1985-02-28,198502,0.02944850976342954
198503,-0.021961948717944296,16923161.375,2.3171204172748037,-0.0084,-0.0108,0.0407,0.0062,0.0158,1985-03-29,198503,-0.028161948717944297
198504,-0.00816908624256029,8818811.125,2.2981916607516886,-0.0096,0.0014000000000000002,0.037200000000000004,0.0072,0.0304,1985-04-30,198504,-0.01536908624256029
198505,-0.008731490766097395,19337933.875,2.278125021487113,0.0509,-0.0222,-0.0096,0.0066,0.039900000000000005,1985-05-31,198505,-0.015331490766097395
198506,0.022480528749939475,13001834.5,2.3293384765286107,0.0127,0.0052,0.0038,0.0055000000000000005,0.035699999999999996,1985-06-28,198506,0.016980528749939473
198507,0.045493011450162164,10451911.25,2.43530709851263,-0.0074,0.028399999999999998,-0.016200000000000003,0.0062,-0.0391,1985-07-31,198507,0.03929301145016217
198508,0.036773798055946834,17829905.25,2.5248625899575474,-0.0102,-0.003,0.0232,0.0055000000000000005,0.018500000000000003,1985-08-30,198508,0.031273798055946836
198509,-0.007907750861098399,28272120.375,2.5048966056376556,-0.0454,-0.0159,0.0129,0.006,0.0151,1985-09-30,198509,-0.0139077508610984
198510,0.11371199906404529,19225962.25,2.7897334061134553,0.04019999999999999,-0.0151,0.0075,0.006500000000000001,0.048799999999999996,1985-10-31,198510,0.10721199906404529
198511,0.048310510282005566,21646869.625,2.924506850513554,0.06480000000000001,0.0025,-0.0285,0.0060999999999999995,-0.004699999999999999,1985-11-29,198511,0.042210510282005564
198512,0.01445077382959427,56673319.875,2.966768237573424,0.0388,-0.0051,-0.0154,0.006500000000000001,-0.0023,1985-12-31,198512,0.00795077382959427
198601,0.06556353927589956,72178075.25,3.1612800634400604,0.006500000000000001,0.0121,0.0044,0.005600000000000001,0.03,1986-01-31,198601,0.059963539275899556
198602,-0.04204481612477036,29666955.25,3.0283646244538205,0.0713,-0.0054,-0.0072,0.0053,0.0276,1986-02-28,198602,-0.04734481612477036
198603,-0.0175374805306395,30996707.9375,2.9752547388127843,0.048799999999999996,-0.0059,-0.0039000000000000003,0.006,0.0241,1986-03-31,198603,-0.023537480530639497
198604,0.032565543660894064,25997606.0,3.072145526911874,-0.0131,0.0278,-0.0287,0.0052,-0.0037,1986-04-30,198604,0.027365543660894064
198605,-0.00807586767607267,40914331.34375,3.0473352861548952,0.0462,-0.013500000000000002,-0.0021,0.0049,0.020499999999999997,1986-05-30,198605,-0.01297586767607267
198606,-0.026606209406798503,76113457.75,2.966257245398732,0.0103,-0.0096,0.0128,0.0052,0.0507,1986-06-30,198606,-0.0318062094067985
198607,-0.06894645951688287,34106410.15625,2.761744310312188,-0.0645,-0.0336,0.047,0.0052,0.0183,1986-07-31,198607,-0.07414645951688287
198608,-0.05491768920587166,34866538.75,2.610075694612379,0.060700000000000004,-0.0417,0.0351,0.0046,-0.0528,1986-08-29,198608,-0.05951768920587166
198609,0.05301144695840776,29158819.859375,2.7484395838547524,-0.086,0.0236,0.0322,0.0045000000000000005,-0.0579,1986-09-30,198609,0.048511446958407756
198610,-0.0770308727631345,21458763.9375,2.5367248839736747,0.0466,-0.025,-0.014199999999999999,0.0046,0.0446,1986-10-31,198610,-0.0816308727631345
198611,-0.01692784924737428,18979711.5625,2.4937835875557055,0.011699999999999999,-0.0191,-0.0007000000000000001,0.0039000000000000003,-0.0026,1986-11-28,198611,-0.02082784924737428
198612,-0.016520724678412084,32868532.25,2.452584475498155,-0.0327,0.0013,0.0036,0.0049,0.0034999999999999996,1986-12-31,198612,-0.021420724678412086
198701,0.0029588532116678473,69420253.25,2.459841312950369,0.1247,-0.0181,-0.0316,0.0042,0.022000000000000002,1987-01-30,198701,-0.0012411467883321524
198702,0.11774397478438908,36385196.625,2.749472806475996,0.043899999999999995,0.0349,-0.0591,0.0043,-0.0207,1987-02-27,198702,0.11344397478438908
198703,-0.06155596145739159,42652162.875,2.5802263643724133,0.016399999999999998,0.0045000000000000005,0.0161,0.004699999999999999,0.0168,1987-03-31,198703,-0.06625596145739159
198704,-0.04740088567551637,45797759.625,2.4579213494578434,-0.021099999999999997,-0.0169,-0.0039000000000000003,0.0044,0.0022,1987-04-30,198704,-0.05180088567551637
198705,0.0194898846093565,37119107.625,2.5058259529376508,0.0011,-0.005,0.0023,0.0038,-0.0074,1987-05-29,198705,0.015689884609356497
198706,-0.016957541881129124,47423922.5,2.4633333043938905,0.0394,-0.0212,0.0104,0.0048,-0.0025,1987-06-30,198706,-0.021757541881129123
198707,0.0627039907965809,100444400.75,2.6177941332415164,0.0385,-0.0069,0.0068000000000000005,0.0046,0.027200000000000002,1987-07-31,198707,0.0581039907965809
198708,0.046871326304972136,98477410.5,2.740493616259921,0.0352,-0.0077,-0.009300000000000001,0.004699999999999999,-0.0086,1987-08-31,198708,0.04217132630497214
198709,0.04112151884473857,25450938.125,2.853186876144839,-0.0259,0.0054,0.0027,0.0045000000000000005,0.0077,1987-09-30,198709,0.03662151884473856
198710,0.036878354170105654,52905351.625,2.9584077122768058,-0.2324,-0.0843,0.0424,0.006,-0.0786,1987-10-30,198710,0.030878354170105655
198711,0.04492331218595303,60869149.625,3.0913091855087482,-0.07769999999999999,0.027200000000000002,0.029500000000000002,0.0034999999999999996,-0.011699999999999999,1987-11-30,198711,0.041423312185953035
198712,0.08087504355029927,31140401.0,3.341318950514208,0.0681,0.0013,-0.0443,0.0039000000000000003,0.0587,1987-12-31,198712,0.07697504355029927
198801,0.10323758200845784,32641912.0,3.686268639684333,0.0421,-0.0072,0.0501,0.0029,-0.0724,1988-01-29,198801,0.10033758200845784
198802,0.18759927665814755,37690635.375,4.3778099700567275,0.0475,0.0334,-0.0171,0.0046,-0.0147,1988-02-29,198802,0.18299927665814755
198803,0.057502496935841085,87882426.875,4.629544974445609,-0.0227,0.061500000000000006,0.0073,0.0044,0.0058,1988-03-31,198803,0.053102496935841084
198804,0.013487280253320917,67400472.0,4.691984944961311,0.005600000000000001,0.01,0.0167,0.0046,0.022400000000000003,1988-04-29,198804,0.008887280253320917
198805,-0.06649035052396353,16804663.5,4.3800132213176735,-0.0029,-0.026000000000000002,0.0242,0.0051,0.0063,1988-05-31,198805,-0.07159035052396354
198806,0.10187164419330659,62286476.5,4.826212369761726,0.0479,0.021099999999999997,-0.0124,0.0049,-0.029300000000000003,1988-06-30,198806,0.09697164419330659
198807,0.024343267548829293,59811033.625,4.943698148726305,-0.0125,-0.0025,0.0222,0.0051,0.0066,1988-07-29,198807,0.019243267548829292
198808,-0.022732091922080158,32314756.375,4.831317547974441,-0.0331,0.0004,0.0215,0.0059,0.0034999999999999996,1988-08-31,198808,-0.028632091922080157
198809,-0.01973099699243904,39735891.8125,4.73599083596584,0.033,-0.0131,-0.0075,0.0062,0.0027,1988-09-30,198809,-0.025930996992439042
198810,0.018534682109020685,50608461.125,4.823770920581701,0.0115,-0.029300000000000003,0.020499999999999997,0.0060999999999999995,0.013300000000000001,1988-10-31,198810,0.012434682109020686
198811,0.016288327891379593,52993389.625,4.902342083009039,-0.0229,-0.0172,0.0141,0.005699999999999999,0.0033,1988-11-30,198811,0.010588327891379593
198812,0.049760300459133266,61647771.0625,5.146284098013021,0.0149,0.0195,-0.0169,0.0063,0.0049,1988-12-30,198812,0.043460300459133266
198901,0.026310026128258973,30917939.3125,5.281682967095187,0.061,-0.0223,0.006,0.0055000000000000005,-0.0016,1989-01-31,198901,0.02081002612825897
198902,-0.0007065966026857853,41756820.0,5.277950947854174,-0.0225,0.0282,0.0101,0.0060999999999999995,0.009899999999999999,1989-02-28,198902,-0.006806596602685785
198903,-0.0006741528179393108,22143044.125,5.274392802349733,0.015700000000000002,0.0067,0.0058,0.0067,0.0351,1989-03-31,198903,-0.007374152817939311
198904,0.02631871711293407,29995272.125,5.413208054457271,0.0433,-0.0068000000000000005,-0.014199999999999999,0.0067,0.0177,1989-04-28,198904,0.01961871711293407
198905,-0.03071405755525284,30508345.8125,5.2469464707141125,0.0335,-0.0005,-0.0088,0.0079,0.0152,1989-05-31,198905,-0.03861405755525284
198906,0.020998948902706607,56405198.875,5.357126831547875,-0.013500000000000002,-0.0102,0.0225,0.0070999999999999995,0.0043,1989-06-30,198906,0.013898948902706609
198907,-0.033212387748062594,36165701.125,5.179203858002957,0.07200000000000001,-0.0414,-0.0279,0.006999999999999999,0.0541,1989-07-31,198907,-0.04021238774806259
198908,0.11582062096858861,56976266.125,5.779062464959769,0.0144,0.005600000000000001,0.006,0.0074,-0.0012,1989-08-31,198908,0.10842062096858861
198909,0.016436046990565924,45977785.375,5.874047407195264,-0.0076,0.0032,-0.0127,0.006500000000000001,0.034,1989-09-29,198909,0.009936046990565923
198910,-0.03394933239641518,98638229.25,5.674627419256091,-0.036699999999999997,-0.0323,-0.0111,0.0068000000000000005,0.0132,1989-10-31,198910,-0.04074933239641518
198911,0.01568387413863096,28805020.375,5.763627561483328,0.0103,-0.0124,-0.0109,0.0069,0.026000000000000002,1989-11-30,198911,0.008783874138630961
198912,0.08406753477174791,41725344.5,6.248161521919732,0.0116,-0.0236,0.0016,0.0060999999999999995,0.027999999999999997,1989-12-29,198912,0.07796753477174792
199001,0.01036801526303558,40728599.0,6.3129425559449075,-0.0785,-0.0124,0.0085,0.005699999999999999,-0.0327,1990-01-31,199001,0.004668015263035581
199002,0.05751568154929287,60764120.875,6.676035749631613,0.0111,0.009899999999999999,0.0064,0.005699999999999999,-0.0055000000000000005,1990-02-28,199002,0.05181568154929287
199003,0.005650103920035912,40400393.5,6.713756045390906,0.0183,0.015,-0.0292,0.0064,0.018000000000000002,1990-03-30,199003,-0.0007498960799640882
199004,0.03793222546069458,43527142.5625,6.968423753392775,-0.0336,-0.0046,-0.0259,0.0069,0.0239,1990-04-30,199004,0.03103222546069458
199005,0.0021844394505024234,117369695.375,6.983645853147505,0.0842,-0.0253,-0.0383,0.0068000000000000005,0.030299999999999997,1990-05-31,199005,-0.004615560549497577
199006,0.006350474338978491,25836122.625,7.027995316930431,-0.0109,0.013999999999999999,-0.019299999999999998,0.0063,0.024,1990-06-29,199006,5.0474338978491115e-05
199007,0.0372604978355494,56534634.75,7.289861921225168,-0.019,-0.031200000000000002,-0.0003,0.0068000000000000005,0.061,1990-07-31,199007,0.030460497835549397
199008,-0.02604099979194313,89651592.375,7.10002662845125,-0.1015,-0.035699999999999996,0.016399999999999998,0.0066,0.018799999999999997,1990-08-31,199008,-0.03264099979194313
199009,-0.005729684436863169,29840105.0,7.059345716376899,-0.061200000000000004,-0.0365,0.0064,0.006,0.057800000000000004,1990-09-28,199009,-0.01172968443686317
199010,-0.004262610338628293,47295421.875,7.029254476342319,-0.0192,-0.0557,0.001,0.0068000000000000005,0.06709999999999999,1990-10-31,199010,-0.011062610338628293
199011,0.018906581029295905,14294030.625,7.1621536456748265,0.0635,0.0043,-0.031,0.005699999999999999,-0.0548,1990-11-30,199011,0.013206581029295904
199012,0.07342741149477655,21582156.6875,7.6880520486046064,0.0246,0.008100000000000001,-0.017,0.006,0.0029,1990-12-31,199012,0.06742741149477655
199101,0.08685240541076798,43214977.375,8.355777861949099,0.046900000000000004,0.0381,-0.016,0.0052,-0.0645,1991-01-31,199101,0.08165240541076799
199102,0.01254393234848973,58573106.875,8.460592174168395,0.0719,0.0395,-0.0058,0.0048,-0.0461,1991-02-28,199102,0.007743932348489731
199103,0.10194298231296915,32803650.75,9.32309017253689,0.0265,0.0393,-0.0139,0.0044,0.0287,1991-03-28,199103,0.09754298231296915
199104,0.03165958010746785,54895746.0,9.61825529270347,-0.0028000000000000004,0.0048,0.015,0.0053,-0.0236,1991-04-30,199104,0.026359580107467848
199105,-0.04906098097562786,85380845.875,9.146374252769414,0.0365,-0.004,-0.0052,0.004699999999999999,-0.0011,1991-05-31,199105,-0.053760980975627856
199106,0.03330742106349629,35843057.25,9.451016391210725,-0.049400000000000006,0.0013,0.0115,0.0042,0.004699999999999999,1991-06-28,199106,0.02910742106349629
199107,0.036807990260422224,33190586.625,9.7988893104895,0.0424,-0.0092,-0.0132,0.0049,0.0432,1991-07-31,199107,0.03190799026042222
199108,0.0023084689863026517,96766408.0,9.821509742562977,0.0232,0.0158,-0.0078000000000000005,0.0046,0.015700000000000002,1991-08-30,199108,-0.0022915310136973482
199109,0.0226136639671908,55399242.25,10.043610063531787,-0.0159,0.016399999999999998,-0.0108,0.0046,0.0179,1991-09-30,199109,0.0180136639671908
199110,0.08260051794350146,60974143.125,10.873217456802076,0.0129,0.008100000000000001,-0.004699999999999999,0.0042,0.030600000000000002,1991-10-31,199110,0.07840051794350146
199111,0.030232349721093982,46293233.46875,11.20194036954962,-0.04190000000000001,-0.005,-0.0189,0.0039000000000000003,0.011399999999999999,1991-11-29,199111,0.02633234972109398
199112,0.014372911537066074,36483724.75,11.362944867524646,0.1084,-0.022400000000000003,-0.0417,0.0038,0.0819,1991-12-31,199112,0.010572911537066075
199201,0.06806175897900874,76638226.125,12.136326882389874,-0.0059,0.08460000000000001,0.0471,0.0034000000000000002,-0.024900000000000002,1992-01-31,199201,0.06466175897900873
199202,-0.0029375933182354003,102103321.625,12.100675289632244,0.0109,0.0087,0.0647,0.0028000000000000004,-0.0053,1992-02-28,199202,-0.005737593318235401
199203,-0.04479712267251068,71435798.75,11.55859985426237,-0.026600000000000002,-0.0104,0.0356,0.0034000000000000002,-0.0029,1992-03-31,199203,-0.04819712267251068
199204,-0.053624390539797825,32532018.25,10.938776981584155,0.010700000000000001,-0.060599999999999994,0.0434,0.0032,-0.0258,1992-04-30,199204,-0.05682439053979783
199205,0.0014414676697924172,76547732.125,10.954544874950178,0.003,0.0040999999999999995,0.011899999999999999,0.0028000000000000004,0.0021,1992-05-29,199205,-0.0013585323302075833
199206,0.035529026894697106,71306208.25,11.34374919443145,-0.023399999999999997,-0.030699999999999998,0.032400000000000005,0.0032,-0.0058,1992-06-30,199206,0.032329026894697105
199207,0.08700491022318602,100171270.75,12.330711074687297,0.0377,-0.004699999999999999,-0.005600000000000001,0.0031,0.015600000000000001,1992-07-31,199207,0.08390491022318601
199208,-0.009510979250383876,38297312.375,12.213433937513468,-0.023799999999999998,-0.0013,-0.011000000000000001,0.0026,-0.0051,1992-08-31,199208,-0.012110979250383876
199209,0.06250068219378589,58270466.125,12.976781890536797,0.011899999999999999,0.0054,-0.0026,0.0026,0.0149,1992-09-30,199209,0.059900682193785894
199210,0.0794477826663448,86122949.125,14.007758437884725,0.0102,0.0209,-0.019799999999999998,0.0023,0.0248,1992-10-30,199210,0.0771477826663448
199211,0.13118381971227272,50972146.0625,15.845349695373262,0.041299999999999996,0.037599999999999995,-0.013500000000000002,0.0023,-0.0015,1992-11-30,199211,0.12888381971227272
199212,0.02223323417517047,99276996.75,16.197643065737964,0.015300000000000001,0.0169,0.0262,0.0028000000000000004,0.0431,1992-12-31,199212,0.01943323417517047
199301,0.003048881297997609,77522100.625,16.247027756752733,0.009300000000000001,0.0189,0.0594,0.0023,0.0483,1993-01-29,199301,0.0007488812979976091
199302,-0.07484561858388283,114768818.6875,15.03100891414906,0.0012,-0.0348,0.0642,0.0022,0.031400000000000004,1993-02-26,199302,-0.07704561858388283
199303,0.06840871786698699,88301442.25,16.05926096221325,0.023,0.0024,0.0118,0.0025,0.0373,1993-03-31,199303,0.06590871786698699
199304,-0.05388585296792113,94494761.375,15.193893987229952,-0.0305,-0.0067,0.024900000000000002,0.0024,0.0038,1993-04-30,199304,-0.05628585296792113
199305,0.04464990898434608,63814993.5,15.872299970877574,0.028900000000000002,0.0204,-0.0342,0.0022,0.0022,1993-05-28,199305,0.04244990898434608
199306,0.05499033144531912,59753189.5,16.74512300707566,0.0031,-0.0029,0.0275,0.0025,0.0455,1993-06-30,199306,0.052490331445319116
199307,0.0007725310368606746,52373920.875,16.758059134314674,-0.0034000000000000002,0.0096,0.0285,0.0024,0.0316,1993-07-30,199307,-0.0016274689631393252
199308,-0.032147652640317874,98965242.375,16.219326870338822,0.0371,0.0013,0.0013,0.0025,0.0265,1993-08-31,199308,-0.034647652640317876
199309,-0.02065981872146951,111387855.5,15.884238517413364,-0.0012,0.0304,-0.0031,0.0026,0.0337,1993-09-30,199309,-0.02325981872146951
199310,0.02230890762681759,87430122.625,16.238598527220677,0.0141,0.0203,-0.0276,0.0022,-0.027200000000000002,1993-10-29,199310,0.02010890762681759
199311,0.015371737380822526,107495041.0,16.488213999213723,-0.0189,-0.0125,-0.0074,0.0025,-0.047400000000000005,1993-11-30,199311,0.012871737380822526
199312,0.007102135834949369,118603288.0,16.605315534711853,0.0165,0.0123,0.0032,0.0023,0.0236,1993-12-31,199312,0.004802135834949369
199401,0.04424589434971235,107197238.5,17.340032571504352,0.0287,0.0034000000000000002,0.0115,0.0025,0.0,1994-01-31,199401,0.04174589434971235
199402,-0.03380560638526316,40995376.0,16.753842255684432,-0.0255,0.027999999999999997,-0.0154,0.0021,-0.003,1994-02-28,199402,-0.035905606385263154
199403,0.020120623793142514,61990391.25,17.090940012800715,-0.0478,-0.0108,0.016,0.0027,-0.0127,1994-03-31,199403,0.017420623793142513
199404,0.09533927842664215,64251213.625,18.720377901254164,0.0068000000000000005,-0.009300000000000001,0.0166,0.0027,0.0039000000000000003,1994-04-29,199404,0.09263927842664216
199405,0.0226735179661773,154005929.125,19.144834725931876,0.0058,-0.0215,0.0067,0.0031,-0.0219,1994-05-31,199405,0.0195735179661773
199406,-0.04737285873167875,76412660.625,18.237889175018967,-0.030299999999999997,-0.0040999999999999995,0.0167,0.0031,-0.0087,1994-06-30,199406,-0.05047285873167875
199407,0.09092251638260983,40193094.75,19.89612395231885,0.0282,-0.0181,0.0058,0.0028000000000000004,0.0018,1994-07-29,199407,0.08812251638260983
199408,0.07658537908767658,76896551.6875,21.41987614758259,0.0401,0.014499999999999999,-0.025099999999999997,0.0037,0.0155,1994-08-31,199408,0.07288537908767659
199409,0.02947137405031494,85213217.0625,22.051149329639415,-0.0231,0.031400000000000004,-0.0189,0.0037,0.0131,1994-09-30,199409,0.02577137405031494
199410,0.03581802187753573,51879403.3125,22.840977878753247,0.0134,-0.022400000000000003,-0.016200000000000003,0.0038,0.0149,1994-10-31,199410,0.03201802187753573
199411,0.06114931292831894,58867264.4375,24.237687982649938,-0.0404,0.0025,-0.006999999999999999,0.0037,-0.0018,1994-11-30,199411,0.05744931292831894
199412,0.06169654323409002,91027612.1875,25.733069547165886,0.0086,0.0022,-0.0013,0.0044,0.0348,1994-12-30,199412,0.05729654323409002
199501,0.011704221367836005,61798336.375,26.034255089619837,0.018000000000000002,-0.035,0.025699999999999997,0.0042,-0.0181,1995-01-31,199501,0.007504221367836006
199502,0.05395598098014791,136023753.875,27.438958862067686,0.0363,-0.0066,0.0108,0.004,-0.0039000000000000003,1995-02-28,199502,0.049955980980147904
199503,-0.027293390157865357,141734429.25,26.690056652319655,0.0219,-0.0016,-0.0215,0.0046,0.0043,1995-03-31,199503,-0.03189339015786535
199504,0.12403177314748363,74889484.5,30.00047170431365,0.021099999999999997,-0.0049,0.0171,0.0044,0.0179,1995-04-28,199504,0.11963177314748363
199505,-0.023312150938984196,528360497.4375,29.301096179701965,0.028999999999999998,-0.0255,0.0229,0.0054,-0.0042,1995-05-31,199505,-0.028712150938984195
199506,0.06170286030309005,153559000.625,31.10905762400552,0.027200000000000002,0.0318,-0.0254,0.004699999999999999,0.029300000000000003,1995-06-30,199506,0.057002860303090055
199507,0.042320008090298074,125886983.25,32.425593194334986,0.037200000000000004,0.0207,-0.016200000000000003,0.0045000000000000005,0.0256,1995-07-31,199507,0.03782000809029808
199508,0.057008483488222225,117780321.125,34.274127088550046,0.0055000000000000005,0.013500000000000002,0.0279,0.004699999999999999,0.0016,1995-08-31,199508,0.05230848348822223
199509,0.03286383399972691,134137830.375,35.400506311673695,0.0335,-0.022000000000000002,-0.0004,0.0043,0.028999999999999998,1995-09-29,199509,0.02856383399972691
199510,-0.05356291269085233,281361857.5,33.50435208288955,-0.0152,-0.0378,-0.005,0.004699999999999999,0.0416,1995-10-31,199510,-0.058262912690852334
199511,0.027425294378190287,181061627.875,34.423218801713325,0.039599999999999996,-0.0109,0.0051,0.0042,-0.0068000000000000005,1995-11-30,199511,0.02322529437819029
199512,0.02766302770332379,102245982.0,35.3754692570627,0.0103,0.006999999999999999,0.0022,0.0049,0.0252,1995-12-29,199512,0.022763027703323793
199601,0.015006221940412255,109999887.375,35.90632139998041,0.0226,-0.0273,0.0038,0.0043,0.0054,1996-01-31,199601,0.010706221940412255
199602,0.10642427469001098,273956445.8125,39.72762561175975,0.013300000000000001,0.0179,-0.0108,0.0039000000000000003,0.0059,1996-02-29,199602,0.10252427469001098
199603,-0.01771488659349934,142687517.0625,39.02385522941842,0.0073,0.0149,0.0034999999999999996,0.0039000000000000003,-0.0184,1996-03-29,199603,-0.02161488659349934
199604,0.018981007277034223,83053842.6875,39.76456730950594,0.0206,0.052300000000000006,-0.04019999999999999,0.0046,-0.0088,1996-04-30,199604,0.014381007277034223
199605,0.1267080106669763,206970002.125,44.803056528326515,0.0236,0.0317,-0.0083,0.0042,0.0154,1996-05-31,199605,0.1225080106669763
199606,-0.046734699912901426,245504617.5625,42.709199126294415,-0.011399999999999999,-0.0401,0.0235,0.004,0.0098,1996-06-28,199606,-0.05073469991290143
199607,-0.04901342263773961,103066283.609375,40.61587509899797,-0.059699999999999996,-0.0431,0.051399999999999994,0.0045000000000000005,-0.0016,1996-07-31,199607,-0.053513422637739616
199608,0.015692040680305067,153252563.890625,41.25322106331764,0.0277,0.024399999999999998,-0.0074,0.0040999999999999995,0.0001,1996-08-30,199608,0.011592040680305067
199609,0.05318579521651069,134595738.125,43.447306430812695,0.0501,-0.0098,-0.027200000000000002,0.0044,0.027000000000000003,1996-09-30,199609,0.04878579521651069
